Conference Name,Conference Series,Link,Categories,When,Where,Submission Deadline,Notification Due,Final Version Due,Abstract Registration Due
 NLP&DBpedia  2014 : 2nd International Workshop on NLP & DBpedia 2014,N/A,http://nlp-dbpedia2014.blogs.aksw.org/,"['NLP', 'semantic web', 'linked data']","Oct 19, 2014 - Oct 20, 2014","Trentino, Italy","Jul 7, 2014","Jul 30, 2014",,
 LSDVE  2014 : 2nd Workshop on Large Scale Distributed Virtual Environments on Clouds and P2P & Peer-to-Peer Networking and Applications (PPNA) Special Issue,N/A,http://www.di.unipi.it/~ricci/LSDVE14WP/LSDVE14.html,"['computer science', 'communications', 'networking', 'cloud computing']","Aug 25, 2014 - Aug 26, 2014",Porto,"May 30, 2014","Jul 4, 2014","Oct 3, 2014",
 CLIoT  2014 : 2nd International Workshop on Cloud for IoT ,N/A,https://sites.google.com/site/cliot2014/,"['cloud computing', 'IOT', 'smart sensing', 'crowdsourcing']","Sep 2, 2014 - Sep 2, 2014","Manchester, United Kingdom","May 30, 2014","Jun 20, 2014","Jul 15, 2014",
" TAEECE  2015 : The Third International Conference on Technological Advances in Electrical, Electronics and Computer Engineering",N/A,http://sdiwc.net/conferences/taeece2015/,"['computer science', 'conferences', 'electrical engineering', 'electronics engineering']","Apr 29, 2015 - May 1, 2015",Faculty of Engineering – Lebanese Univer,"Mar 29, 2015","Apr 9, 2015","Apr 19, 2015",
 FSP   2014 : First International Workshop on FPGAs for Software Programmers,N/A,http://www12.cs.fau.de/ws/fsp2014/,"['FPGA', 'high-level synthesis', 'reconfigurable computing']","Sep 1, 2014 - Sep 1, 2014",Munich,"Jun 30, 2014","Jul 31, 2014","Aug 15, 2014",
 CNBuB  2014 : 3rd International Workshop on Community Networks and Bottom-up-Broadband,N/A,http://research.ac.upc.edu/CNBuB2014/,"['communications', 'computer science', 'cloud computing', 'interdisciplinary']","Oct 8, 2014 - Oct 8, 2014","Larnaca, Cyprus","Jun 23, 2014","Jul 15, 2014","Aug 7, 2014",
 BioTL  2014 : Symposium on Biomorphic Circuits and Systems with Threshold Logic (BioTL 2014),N/A,http://biomicrosystems.info/biotl2014/,"['VLSI', 'neural networks', 'artifical intelligence', 'machine intelligence']","Nov 7, 2014 - Nov 9, 2014","MIT, Cambridge, USA","Jul 3, 2014","Jul 14, 2014","Aug 15, 2014",
 ACVI  2014 : First Workshop on Architecture Centric Virtual Integration,N/A,http://www.aadl.info/aadl/avci/,"['architecture', 'virtual integration', 'aadl']","Sep 28, 2014 - Sep 30, 2014",Valencia,"Jul 11, 2014","Aug 1, 2014","Aug 15, 2014",
" LWA/KDML  2014 : Workshop on Knowledge Discovery, Data Mining and Machine Learning",N/A,http://dme.rwth-aachen.de/lwa-2014/?page_id=8,"['machine learning', 'data mining', 'knowledge discovery']","Sep 8, 2014 - Sep 10, 2014","Aachen, Germany","Jul 13, 2014","Aug 1, 2014","Aug 8, 2014",
 SUICT  2014 :  15th Strathmore University Annual ICT Conference,N/A,http://www.strathmore.edu/en/ict-conference,"['network security', 'intelligent systems', 'smart cities', 'mobile applications']","Sep 5, 2014 - Sep 6, 2014","Nairobi, Kenya","Jun 30, 2014","Jul 15, 2014","Jul 30, 2014","May 30, 2014"
 JCS  2014 : Journal of Cognitive Science,N/A,http://j-cs.org,['cognitive science'],N/A,N/A,TBD,,,
 VLSI  2014 : The Fifth International Conference on VLSI ,N/A,http://aicty.org/2014/vlsi14/index.html,"['communications', 'circuits', 'design', 'VLSI']","Jul 26, 2014 - Jul 27, 2014","Chennai, India","Jun 7, 2014","Jul 7, 2014","Jul 10, 2014",
 SemADoc  2014 : Workshop on the Semantic Analysis of Documents (SemADoc 2014),N/A,https://sites.google.com/site/semadoc2014/,"['text mining', 'machine learning', 'natural language processing']","Sep 16, 2014 - Sep 16, 2014","Fort Collins, Colorado","Jul 7, 2014","Jul 30, 2014","Aug 30, 2014",
 ESOCC  2014 : The European Conference on Service-Oriented and Cloud Computing (ESOCC),European Conference on Service-Oriented and Cloud Computing,http://esocc2014.cs.manchester.ac.uk/,"['cloud computing', 'service-oriented', 'web services', 'software engineering']","Sep 2, 2014 - Sep 4, 2014","Manchester, UK","May 14, 2014","Jun 6, 2014","Jun 20, 2014",
 SIF  2014 : Shanghai Industrial Form - Smart City: Innovation-driven Industry Upgrading,N/A,http://www.intenv.org/?q=conferences/ie14/industry,"['smart cities', 'internet-of-things', 'intelligent environments', 'pervasive computing']","Jul 1, 2014 - Jul 1, 2014","Shanghai, China",TBD,,,
 Final Call for Chapters  2014 : Final Call for Chapters: Handbook of Research on Innovative Database Query Processing Techniques,N/A,http://www.igi-global.com/publish/call-for-papers/call-details/1363,"['database', 'data engineering', 'knowledge engineering']","May 1, 2014 - Feb 28, 2015",IGI Global,"Sep 15, 2014","Sep 16, 2014","Feb 28, 2015",
 ADKDD  2014 : The 8th International Workshop on Data Mining for Online Advertising in conjunction with ACM SIGKDD'14,N/A,http://adkdd.com/,"['KDD', 'online advertising']","Aug 24, 2014 - Aug 24, 2014","New York City, NY, USA","May 21, 2014","Jun 3, 2014","Jun 12, 2014",
 SEANES  2014 : 3rd International Conference of the South East Asian Network of Ergonomics Societies,N/A,http://seanes2014.org/index.html,"['human factors', 'ergonomics', 'design', 'systems']","Dec 1, 2014 - Dec 4, 2014",Singapore,"May 31, 2014","Jul 15, 2014","Sep 15, 2014",
 ICCKE   2014 : 4th International Conference on Computer and Knowledge Engineering,N/A,http://iccke.um.ac.ir/,"['knowledge management', 'wireless ad hoc & sensor netwo', 'grid & cloud computing', 'systems & applications securit']","Oct 29, 2014 - Oct 30, 2014",Ferdowsi University of Mashhad,"Jul 26, 2014",,,
 IOT  2014 : The Second IEEE ICCC International Workshop on Internet of Things (IOT 2014),N/A,http://www.ieee-iccc.org/cfp.html,"['internet of things', 'cyber-physical systems', 'wireless sensor networks']","Oct 13, 2014 - Oct 13, 2014",Shanghai,"Jun 20, 2014","Jul 31, 2014","Aug 31, 2014",
" ICFCNA  2014 : International Conference on Frontiers of Communications, Networks and Applications ",N/A,http://icfcna.org,"['communications', 'networking', 'applications', 'wireless']","Nov 3, 2014 - Nov 5, 2014",Kuala Lumpur,"Sep 3, 2014","Sep 22, 2014","Oct 1, 2014",
" ICMEB  2014 : 2014 2nd International Conference on Medical, Environmental and Bio-technology",N/A,http://www.icmeb.org/,"['medical', 'environment', 'biotechnology', 'chemistry']","Nov 12, 2014 - Nov 14, 2014","Auckland, New Zealand","Sep 5, 2014","Sep 20, 2014","Oct 5, 2014",
" ICECB  2014 : 2014 3rd International Conference on Environment, Chemistry and Biology",N/A,http://www.icecb.org/,"['environment', 'chemistry', 'biology', 'life sciences']","Nov 29, 2014 - Nov 30, 2014",Mauritius,"Sep 20, 2014","Oct 5, 2014","Oct 20, 2014",
" AICMEE  2014 : 2014 the 1st Annual International Conference on Chemistry, Materials and Environmental Engineering",N/A,http://www.aicmee.org,"['chemistry', 'new materials', 'manufacturing technology', 'manufacturing technology']","Jul 18, 2014 - Jul 19, 2014",Bangkok,"Jun 30, 2014","Jul 10, 2014","Jul 15, 2014","Jun 20, 2014"
 ICCEN  2014 : 2014 3rd International Conference on Civil Engineering ,N/A,http://www.iccen.org/,"['civil engineering', 'engineering', 'materials', 'architecture']","Nov 29, 2014 - Nov 30, 2014",Mauritius,"Sep 20, 2014","Oct 5, 2014","Oct 20, 2014",
 ICTCDM  2014 : The International Conference on Trust-computing and date management ,N/A,http://www.ictcdm.org,"['authentication and access cont', 'cryptographic protocols', 'data integrity, dependability', 'accountability']","Aug 21, 2014 - Aug 23, 2014","Krakow, Poland","Jun 30, 2014","Jul 10, 2014","Jul 15, 2014","Jun 20, 2014"
 ICFSH  2014 : 2014 International Conference on Food Sciences and Health,N/A,http://www.icfsh.org/,"['biotechnology', 'health', 'science', 'conference']","Nov 29, 2014 - Nov 30, 2014",Mauritius,"Aug 15, 2014","Sep 5, 2014","Sep 20, 2014",
 ICTSIC   2014 : 2014  International Conference on Transportation Systems and Intelligent Control,N/A,http://www.ictsic.org,"['transportation management', 'security systems', 'intelligent logistics', 'data management systems']","Jul 18, 2014 - Jul 19, 2014",Bangkok,"Jun 30, 2014","Jul 10, 2014","Jul 15, 2014","Jun 20, 2014"
 ICFAS  2014 : 2014 2nd International Conference on Food and Agricultural Sciences,N/A,http://www.icfas.org/,"['agriculture', 'health', 'science', 'biology']","Nov 12, 2014 - Nov 14, 2014","Auckland, New Zealand","Sep 5, 2014","Sep 20, 2014","Oct 5, 2014",
 COMSNETS  2015 : Seventh International Conference on COMmunication Systems and NETworkS ,Communication Systems and Networks,http://www.comsnets.org/,"['distributed systems', 'networking']","Jan 6, 2015 - Jan 10, 2015",Bangalore,"Sep 5, 2014","Oct 20, 2014","Nov 24, 2014","Aug 29, 2014"
 ICEPP  2014 : 2014 2nd International Conference on Environment Pollution and Prevention,N/A,http://www.icepp.org/,"['environment', 'sustainability', 'energy', 'nanotechnology']","Nov 12, 2014 - Nov 14, 2014","Auckland, New Zealand","Sep 5, 2014","Sep 20, 2014","Oct 5, 2014",
 ICMSSM  2014 : 2014 2nd International Conference on Mechanical Structures and Smart Materials,N/A,http://www.icmssm.org ,"['mechanical structures', 'mechanical engineering']","Aug 16, 2014 - Aug 17, 2014","Kuala Lumpur, Malaysia","Jul 21, 2014","Jul 25, 2014","Jul 31, 2014",
 EPEDIG  2014 : Educar personas en la Era Digital-Encuentro online,N/A,http://research.unir.net/epedig/congreso/,[],"Jun 24, 2014 - Jun 26, 2014",Online,"May 19, 2014",,,"Jun 16, 2014"
 IMBSA  2014 : 4th International Symposium on Model-Based Safety and Assessment,N/A,http://www.imbsa.org,"['safety', 'dependability', 'formal model']","Oct 27, 2014 - Oct 29, 2014","Munich, Germany","Jun 15, 2014","Jul 30, 2014","Aug 10, 2014","May 31, 2014"
 ITDS  2014 : Intelligent Techniques in Distributed Systems,N/A,http://cs-conferences.acadiau.ca/itds-14/,[],"Sep 22, 2014 - Sep 25, 2014","Halifax,Canada","May 30, 2014","Jun 30, 2014","Jul 15, 2014",
" Neoliberalism and Everyday Life  2014 : CAPPE 9th Annual, International, Interdisciplinary Conference: Neoliberalism and Everyday Life",N/A,http://arts.brighton.ac.uk/cappe-conference/neoliberalism,[],"Sep 3, 2014 - Sep 5, 2014","Brighton, UK","Jun 20, 2014",,,
 MeCBIC  2014 : 7th Workshop on Membrane Computing  and Biologically Inspired Process Calculi,N/A,http://profs.info.uaic.ro/~mecbic/mecbic2014/,"['theoretical computer science', 'formal methods', 'computational biology', 'theory']","Sep 16, 2014 - Sep 16, 2014","Bucharest, Romania","Jun 29, 2014","Aug 9, 2014","Oct 15, 2014","Jun 22, 2014"
 ENTECH  2014 : ENERGY TECHNOLOGIES CONFERENCE,N/A,http://www.entechconference.com/,[],"Dec 22, 2014 - Dec 24, 2014",ISTANBUL,TBD,,,
 BIOENG  2014 : BIO ENGINEERIN CONFERENCE,N/A,http://www.bioengconference.org/,[],"Nov 27, 2014 - Nov 29, 2014",ISTANBUL,TBD,,,
 AVTECH  2014 : Automotive and Vehicle Technologies,N/A,http://www.avtechconference.org/,[],"Oct 16, 2014 - Oct 18, 2014",ISTANBUL,TBD,,,
" METECH  2014 : Metallurgical Engineering Technologies, Innovative Materials and Structures Technologies",N/A,http://www.metechconference.org/,[],"Nov 17, 2014 - Nov 19, 2014",ISTANBUL,TBD,,,
 WCS  2014 : Workshop on Communication Security,N/A,http://escapade.dii.univpm.it/wcs2014,[],"Sep 11, 2014 - Sep 12, 2014","Ancona, Italy","Jun 22, 2014",,,
 IntRS  2014 : Joint Workshop on Interfaces and Human Decision Making for Recommender Systems,N/A,http://recex.ist.tugraz.at/intrs2014/,"['recommender systems', 'human decision making', 'interfaces']","Jun 10, 2014 - Jun 10, 2014",Silicon Valley,"Jul 21, 2014",,,
" AP15VIETNAM  2015 : Second Asia-Pacific Conference on Global Business, Economics, Finance and Social Sciences",N/A,http://globalbizresearch.org/Vietnam_Conference/,[],"Jul 10, 2015 - Jul 12, 2015","Danang, Vietnam","Apr 15, 2015",,"May 15, 2015","Mar 5, 2015"
" DH-CASE II  2014 : DH-CASE II: Collaborative Annotations in Shared Environments: metadata, tools and techniques in the Digital Humanities",N/A,http://research-it.berkeley.edu/dhcase2014,"['digital humanities', 'annotation', 'collaboration', 'metadata']","Sep 16, 2014 - Sep 16, 2014","Fort Collins, Co","Jun 8, 2014","Jun 30, 2014","Aug 15, 2014","Jun 1, 2014"
" CONSTENG  2014 : Structures, Materials and Construction Engineering Engineering Conference ",N/A,http://www.constengconference.org/,[],"Nov 20, 2014 - Nov 22, 2014",ISTANBUL,TBD,,,
 icsports  2014 : 2nd International Congress on Sport Sciences Research and Technology Support,International Congress on Sports Science Research and Technology Support,http://icsports.secretariat@insticc.org ,[],"Oct 24, 2014 - Oct 26, 2014","Rome, Italy",TBD,,,
 OpenIoT  2014 : Workshop on Interoperability and Open-Source Solutions for the Internet of Things,N/A,http://openiot.eu/?q=softcom2014workshop,"['internet of things', 'open-source', 'interoperability']","Sep 19, 2014 - Sep 19, 2014","Split, Croatia","Jul 6, 2014","Aug 22, 2014","Sep 5, 2014",
" EBAM  2014 : Encuentro Latinoamericano de Archivistas, Bibliotecarios y Museólogos: Bibliotecas, Archivos y Museos de América Latina: realidades y tendencias que transforman sociedad",N/A,http://www.ebam.com.ar,"['bibliotecas', 'archivos', 'museos']","Sep 24, 2014 - Sep 26, 2014","Medellin, Colombia","Jun 30, 2014","Jul 5, 2014","Jul 30, 2014",
 CAiSE  2015 : Conference on Advanced Information Systems Engineering,Conference on Advanced Information Systems Engineering,http://caise2015.blogs.dsv.su.se/,[],"Jun 10, 2015 - Jun 12, 2015","Stockholm, Sweden","Dec 1, 2014","Feb 10, 2015","Mar 20, 2015",
 BIOIMAGING   2015 : 2nd International Conference on Bioimaging,N/A,http://bioimaging.secretariat@insticc.org,[],"Jan 12, 2015 - Jan 15, 2015","Lisbon, Portugal","Sep 1, 2014","Nov 3, 2014",,
 ICEIS  2015 : 17th International Conference on Enterprise Information Systems,International Conference on Enterprise Information Systems,http://www.iceis.org/?y=2015,['enterprise information systems'],"Apr 27, 2015 - Apr 30, 2015","Barcelona, Spain","Nov 19, 2014","Feb 13, 2015","Mar 2, 2015",
 CHEMTECH  2014 : Chemical Engineering & Chemical Technologies Conference,N/A,http://www.chemtechconference.org/,[],"Oct 23, 2014 - Oct 25, 2014",ISTANBUL,TBD,,,
 ICEM  2015 : 2nd International Conference for Emerging Market,N/A,http://icem.perbanasinstitute.ac.id/,"['finance', 'management', 'ACCOUNTING', 'information technology']","Jan 22, 2015 - Jan 23, 2015","Bali, Indonesia","Nov 30, 2014","Oct 31, 2014","Nov 30, 2014","Oct 25, 2014"
 IALP  2014 : International Conference on Asian Language Processing,International Conference on Asian Language Processing,http://ialp2014.colips.org/index.html,"['computational linguistics', 'natural language processing', 'asian language processing']","Oct 20, 2014 - Oct 22, 2014","Kuching, Sarawak, Malaysia","May 31, 2014","Jun 16, 2014","Jul 1, 2014",
" ACTIS  2014 : The Asian Conference on Technology, Information & Society 2014",N/A,http://actis.iafor.org,"['technology', 'interdisciplinary', 'japan', 'security']","Nov 20, 2014 - Nov 23, 2014","Osaka, Japan","Oct 1, 2014",,"Jan 1, 2015",
 P2PTM  2014 : The Fourth International Conference on Peer-to-Peer Networks and Trust Management,N/A,http://aicty.org/2014/p2ptm14/index.html,"['networking', 'wireless', 'grid computing', 'P2P']","Jul 26, 2014 - Jul 27, 2014","Chennai, India","Jun 7, 2014","Jul 7, 2014","Jul 10, 2014",
" CONTECH  2014 : Mechatronics, Advanced Manufacturing Technologies, Automatic Control Systems and Information Technology",N/A,http://www.contechconference.com/,[],"Oct 13, 2014 - Oct 15, 2014",ISTANBUL,TBD,,,
 MEDINFO  2015 : MEDINFO 2015 - eHealth enabled Health,N/A,http://medinfo2015.com/,"['medical informatics', 'ehealth', 'health informatics']","Aug 19, 2015 - Aug 23, 2015",Sao Paulo (BR),"Dec 15, 2014","Mar 15, 2015","Apr 10, 2015",
 CUI  2014 : Informality: Rethinking the Urban,N/A,http://www.cuiconference.org/,[],"Nov 13, 2014 - Nov 15, 2014",ISTANBUL,TBD,,,
 EMECON  2014 : EMERGING ECONOMIES CONFERENCE,N/A,http://www.emeconconference.org/,[],"Dec 11, 2014 - Dec 13, 2014",ISTANBUL,TBD,,,
 ACC  2016 : American Control Conference,N/A,N/A,['control'],"Jul 6, 2016 - Jul 8, 2016","Boston, USA",TBD,,,
 ICC  2015 : Indian Control Conference,N/A,http://icc.org.in/,['control'],"Jan 5, 2015 - Jan 7, 2015","Madras, India","May 31, 2014","Aug 31, 2014","Oct 31, 2014",
 ASCC  2015 : The 10th Asian Control Conference,N/A,http://ascc2015.com/,['control'],"May 31, 2015 - Jun 3, 2015","Kota Kinabalu, Malaysia","Nov 15, 2014","Jan 15, 2015","Mar 15, 2015",
 AUCC  2014 : Australian Control Conference,N/A,http://www.aucc.org.au/AUCC2014/,['control'],"Nov 17, 2014 - Nov 18, 2014","Canberra, Australia","May 16, 2014","Aug 4, 2014","Sep 19, 2014",
" POLITSCI  2014 : Political Science in Contemporary World: Neoliberalism, Crises and Social Resistance Movements",N/A,http://www.politsciconference.org/,[],"Dec 10, 2014 - Dec 12, 2014",ISTANBUL,TBD,,,
 ARCHTHEO  2014 : Theory of Architecture Conference,N/A,N/A,[],"Nov 6, 2014 - Nov 8, 2014",ISTANBUL,TBD,,,
 COIOTE   2014 : International Conference on Cognitive Internet of Things Technologies,N/A,http://coiot.org/2014/show/home,"['deep learning for iot', 'artificial intelligence', 'computer science', 'behavior analysis through iot']","Oct 27, 2014 - Oct 28, 2014","Rome, Italy","Jul 30, 2014","Aug 15, 2014","Sep 10, 2010",
 ICCAE  2016 : WASET International Conference on Control and Automation Engineering,N/A,http://www.waset.org/conference/2016/03/singapore/ICCAE,"['control', 'automation']","Mar 27, 2016 - Mar 28, 2016",Singapore,"Sep 27, 2015","Oct 27, 2015","Nov 27, 2015",
" ICCDSR  2015 : WASET International Conference on Control, Dynamic Systems and Robotics",N/A,http://www.waset.org/conference/2015/08/amsterdam/ICCDSR,['control'],"Aug 6, 2015 - Aug 7, 2015","Amsterdam, Netherlands","Jan 20, 2015","Mar 6, 2015","Apr 6, 2015",
 ICCAE  2015 : WASET International Conference on Control and Automation Engineering,N/A,http://www.waset.org/conference/2015/03/singapore/ICCAE,"['control', 'automation']","Mar 29, 2015 - Mar 30, 2015",Singapore,"Sep 29, 2014","Oct 29, 2014","Nov 29, 2014",
 ICNMC   2015 : International Conference on New Music Concepts,N/A,http://www.studiomusicatreviso.it/icnmc/icnmc.php,"['music', 'artificial intelligence', 'mathematics', 'signal processing']","Mar 7, 2015 - Mar 8, 2015",Treviso (Italy),"Dec 31, 2014","Jan 25, 2015","Feb 8, 2015",
 ICCAE  2014 : WASET International Conference on Control and Automation Engineering,N/A,http://www.waset.org/conference/2014/07/paris/ICCAE,"['control', 'automation']","Jul 21, 2014 - Jul 22, 2014","Paris, France","May 31, 2014","Jun 10, 2014","Jun 21, 2014",
 ICVS  2014 : WASET International Conference on Vehicle Safety,N/A,http://www.waset.org/conference/2014/08/amsterdam/ICVS,['vehicle safety'],"Aug 7, 2014 - Aug 8, 2014","Amsterdam, Netherlands","May 31, 2014","Jun 10, 2014","Jun 30, 2014",
" ICESTI  2014 : International Conference on Engineering, Science and Technology Innovation",N/A,http://www.icesti.org,"['techology', 'engineering', 'science', 'innovation']","Sep 10, 2014 - Sep 13, 2014","Kuta Bali, Indonesia","May 30, 2014","Jun 21, 2014","Jul 14, 2014",
 DAPRO  2014 : International Workshop on Data Protection in Mobile and Pervasive Computing (in conjunction with SecureComm 2014),N/A,http://www.dacas.cn/dapro2014/,"['security', 'data protection', 'computer science', 'mobile']","Sep 23, 2014 - Sep 23, 2014","Beijing, China","Jun 6, 2014","Jul 7, 2014","Jul 15, 2014",
 DTOD  2014 : Dirty time-oriented data workshop @ I-Know 2014,N/A,http://www.map.archi.fr/dirtytime,"['information science', 'knowledge management', 'visualization', 'interdisciplinary']","Sep 16, 2014 - Sep 17, 2014","Graz, Austria","May 15, 2014","May 26, 2014","Jun 7, 2014",
" ICMIC  2014 : 6th International Conference on Modelling, Identification and Control",N/A,http://www.icmic2014.org/,"['control', 'modelling', 'identification']","Dec 3, 2014 - Dec 5, 2014","Melbourne, Australia","Jul 1, 2014","Aug 15, 2014","Sep 15, 2014",
" ICCDSR  2016 : WASET International Conference on Control, Dynamic Systems and Robotics",N/A,http://www.waset.org/conference/2016/08/amsterdam/ICCDSR,['control'],"Aug 4, 2016 - Aug 5, 2016","Amsterdam, Netherlands","Feb 4, 2016","Mar 4, 2016","Apr 4, 2016",
" ICCDSR  2014 : WASET International Conference on Control, Dynamic Systems and Robotics",N/A,http://www.waset.org/conference/2014/08/amsterdam/ICCDSR,['control'],"Aug 7, 2014 - Aug 8, 2014","Amsterdam, The Netherlands","May 31, 2014","Jun 10, 2014","Jun 30, 2014",
" MICNON  2015 : IFAC Conference on Modelling, Identification and Control of Nonlinear Systems",N/A,http://micnon2015.org/,"['control', 'modelling', 'identification']","Jun 24, 2015 - Jun 26, 2015","Saint‑Petersburg, Russia","Jan 26, 2015",,,
 Workshop on Arabic Natural Language Proc  2014 : EMNLP Workshop on Arabic Natural Language Processing and Shared Task on Automatic Arabic Error Correction,N/A,http://www.emnlp2014.org/workshops/anlp/call.html,"['NLP', 'arabic', 'error correction', 'shared task']","Oct 25, 2014 - Oct 25, 2014","Doha, Qatar","Jul 26, 2014",,,"Jul 1, 2014"
 ICICE BANGALORE  2014 : ICICE BANGALORE CONFERENCE 29TH JUNE 2014,N/A,http://irdindia.in/june_bangalore_icice/index.html,[],"Jun 29, 2014 - Jun 29, 2014",BANGALORE,"Jun 23, 2014","Jun 24, 2014","Jun 25, 2014","Jun 22, 2014"
 ICMIE BANGALORE  2014 : ICMIE BANGALORE CONFERENCE 29TH JUNE 2014,N/A,http://irdindia.in/june_bangalore_icmie/call_for_paper.html,[],"Jun 29, 2014 - Jun 29, 2014",BANGALORE,"Jun 23, 2014","Jun 24, 2014","Jun 25, 2014","Jun 22, 2014"
 JUMV  2015 : 25th JUMV International Automotive Conference Science & Motor Vehicles,N/A,http://nmv2015.jumv.rs/,['automotive'],"Apr 14, 2015 - Apr 15, 2015","Beograd, Serbia","Nov 15, 2014","Dec 1, 2014","Feb 15, 2015",
 CICA  2014 : IEEE Symposium on Computational Intelligence in Control and Automation,N/A,http://www.ieee-ssci.org/CICA.html,"['computational intelligence', 'control', 'automation']","Dec 9, 2014 - Dec 12, 2014","Orlando, USA","Jun 15, 2014","Sep 5, 2014","Oct 5, 2014",
 CSSS  2014 : Cultural Studies Summer School “Sarajevo:  Cultural Heritage and Surviving Urbicide”,N/A,N/A,[],"Jun 22, 2014 - Jun 29, 2014",International University of sarajevo,TBD,,,
" DAC: DEQPD  2014 : Deliberation after consensus: Democracy, epistemic quality and public discourse ",N/A,http://www.jus.uio.no/smr/english/research/areas/constitutionalism/consensusparadox-blog/cfp-deliberation-after-consensus,"['political science', 'politics', 'philosophy', 'social sciences']","Nov 20, 2014 - Nov 21, 2014",Paris,"Sep 1, 2014",,"Nov 1, 2014",
 ICMIE  2014 : International Conference on Mechanical and Industrial Engineering (ICMIE),N/A,http://irdindia.in/june_bangalore_icmie/index.html,[],"Jun 29, 2014 - Jun 29, 2014",BANGALORE,"Jun 23, 2014","Jun 24, 2014","Jun 25, 2014","Jun 22, 2014"
 IDEA  2014 : KDD 2014 Workshop on Interactive Data Exploration and Analysis,N/A,http://poloclub.gatech.edu/idea2014/,"['data mining', 'human computer interaction', 'visualization', 'computer science']","Aug 24, 2014 - Aug 24, 2014",New York City,"Jun 20, 2014","Jul 7, 2014","Jul 21, 2014",
 ICICE  2014 : International Conference on Information & Communication Engineering (ICICE-2014),N/A,http://irdindia.in/june_bangalore_icice/index.html,[],"Jun 29, 2014 - Jun 29, 2014",BANGALORE,"Jun 23, 2014","Jun 24, 2014","Jun 25, 2014","Jun 22, 2014"
" PMSWMN  2014 : The 1st International Workshop on Protocol, Management, and Service in Wireless Mobile Networks",N/A,http://iiwas.org/conferences/momm2014/PMSWMN2014,[],"Dec 8, 2014 - Dec 10, 2014","Kaohsiung, Taiwan","Aug 25, 2014","Sep 22, 2014","Oct 10, 2014",
 SSVM  2015 : Scale Space and Variational Methods in Computer Vision,Scale Space and Variational Methods in Computer Vision,http://ssvm2015.math.u-bordeaux.fr/,"['image processing', 'mathematical imaging', 'computer vision', 'pattern recognition']","May 31, 2015 - Jun 4, 2015","Bordeaux, France","Dec 15, 2014","Feb 15, 2015","Mar 7, 2015",
 WADT  2014 : 22nd International Workshop on Algebraic Development Techniques,Workshop on Recent Trends in Algebraic Development Techniques,http://wadt2014.cs.ovgu.de,[],"Sep 4, 2014 - Sep 7, 2014","Sinaia, Romania","Jun 30, 2014","Jul 7, 2014","Jul 25, 2014",
 SIAM CT  2015 : SIAM Conference on Control and Its Applications,N/A,http://www.siam.org/meetings/ct15/,['control'],"Jul 8, 2015 - Jul 10, 2015","Paris, France","Jan 28, 2015",,,
 EMASC  2014 : 1st International Workshop on Emerging Multimedia Applications and Services for Smart Cities  ,N/A,https://sites.google.com/site/emasc2014/,"['smart cities', 'multimedia', 'intelligent cities']","Nov 7, 2014 - Nov 7, 2014","Orlando, Florida, USA","Jul 1, 2014","Aug 7, 2014","Aug 24, 2014",
 MISNC  2014 : The 2014 Multidisciplinary International Social Networks Conference,N/A,http://tasn.im.nuk.edu.tw/misnc2014/,[],"Sep 13, 2014 - Sep 14, 2014","Kaohsiung, Taiwan","Jun 15, 2014","Jul 15, 2014","Aug 1, 2014",
 IDAM  2014 : The 4th Intelligent Data Analysis and Management,N/A,http://www.iiwas.org/conferences/momm2014/idam2014,[],"Dec 8, 2014 - Dec 10, 2014","Kaohsiung, Taiwan","Aug 1, 2014","Sep 22, 2014","Oct 10, 2014",
 JISYS  2014 : Special Issue: Intelligent Healthcare Systems,N/A,N/A,[],N/A,N/A,"Sep 15, 2014","Oct 14, 2014","Dec 15, 2014",
 IEEE Cloud-CPS  2014 : IEEE International Workshop on Cloud-integrated Cyber Physical Systems 2014,N/A,http://cloudcps.cwins.org/,"['cyber physical systems', 'cloud cps', 'communication for cps', 'networking for cps']","Dec 15, 2014 - Dec 18, 2014",Singapore,"Aug 25, 2014","Sep 20, 2014","Oct 1, 2014",
" WDES  2014 : 8th Workshop on Distributed Software Development, Software Ecosystems, and Systems-of-Systems",N/A,http://wdes2014.icmc.usp.br/Index_en,"['software engineering', 'distributed development', 'ecosystems', 'systems of systems']","Sep 28, 2014 - Sep 28, 2014",Maceió,"Jun 17, 2014","Jul 22, 2014","Aug 5, 2014",
 ICI  2014 : The International Conference for Innovations in Cardiovascular Systems and High-Tech Life Science Industry ,N/A,http://icimeeting.com/,"['interventional cardiology', 'innovation', 'radiology', 'electrophysiology']","Dec 14, 2014 - Dec 16, 2014","Tel Aviv, Israel",TBD,,"Aug 1, 2014",
 CIVTS  2014 : IEEE Symposium on Computational Intelligence in Vehicles and Transportation Systems,N/A,http://www.ieee-ssci.org/CIVTS.html,['computational intelligence'],"Dec 9, 2014 - Dec 12, 2014","Orlando, USA","Jun 15, 2014","Sep 5, 2014","Oct 5, 2014",
 DATICS-ICCNT  2014 : DATICS workshop in the 2nd International Conference on Computational and Network Technologies 2014 (ICCNT 2014),N/A,http://datics.org/datics/datics-iccnt-2014,"['computer science', 'circuits and systems', 'communications', 'information technology']","Dec 2, 2014 - Dec 4, 2014","Bali, Indonesia","Aug 15, 2014","Sep 4, 2014","Nov 10, 2014",
