Conference Name,Conference Series,Link,Categories,When,Where,Submission Deadline,Notification Due,Final Version Due,Abstract Registration Due
" NTMS  2009 : 3rd International Conference on New Technologies, Mobility and Security","New Technologies, Mobility and Security",http://www.ntms-conf.org/NTMS2009-CFP.pdf,['communications'],"Dec 20, 2009 - Dec 23, 2009","Cairo, Egypt","Aug 23, 2009","Oct 5, 2009","Oct 26, 2009",
 RFIT  2009 : IEEE International Symposium on Radio-Frequency Integration Technology,N/A,http://www.ieee-rfit.org/,['microwave'],"Dec 9, 2009 - Dec 11, 2009",Singapore,"Aug 3, 2009","Sep 28, 2009","Oct 26, 2009",
 CNMT  2009 : International Symposium on Computer Network and Multimedia Technology,N/A,http://www.iccnmt.org/,[],"Dec 18, 2009 - Dec 20, 2009","Wuhan, China","Aug 20, 2009","Sep 20, 2009",,
 e-Science  2009 : 5th IEEE International Conference on e-Science,e-Science and Grid Computing,http://www.oerc.ox.ac.uk/ieee/call-for-papers,['computer'],"Dec 9, 2009 - Dec 11, 2009","Oxford, United Kingdom","Jul 31, 2009","Sep 1, 2009","Sep 18, 2009",
 ITiCSE  2010 : Innovation and Technology in Computer Science Education,Integrating Technology into Computer Science Education,http://www.iticse2010.bilkent.edu.tr/,"['computer science', 'education']","Jun 26, 2010 - Jun 30, 2010","Bilkent, Turkey","Jan 15, 2010","Mar 8, 2010","Apr 5, 2010",
 Biomarker Insights  2009 : Call for papers for Biomarker Insights from Dr Stephen Kingsmore,N/A,http://www.la-press.com/announcements-biomarker-insights-call-for-papers,"['biology', 'biomedical', 'bioinformatics', 'computational biology']",N/A,N/A,TBD,,,
 Cancer Growth and Metastasis  2009 : Call for papers for Cancer Growth and Metastasis from Dr Marc Basson,N/A,http://www.la-press.com/announcements-cancer-growth-and-metastasis-call-for-papers,"['health', 'biology', 'biomedical']",N/A,N/A,TBD,,,
 ICSM  2010 : IEEE International Conference on Software Maintenance,International Conference on Software Maintenance,http://icsm2010.upt.ro/,['software engineering'],"Sep 12, 2010 - Sep 18, 2010","Timisoara, Romania","Apr 16, 2010","Jul 15, 2010",,"Apr 12, 2010"
 HCIMA  2009 : International Student Experimental Hands-on Project Competition via Internet on Intelligent Mechatronics and Automa,N/A,http://iralab.ee.ntu.edu.tw/handson/default.htm,['industrial electronics'],"Nov 28, 2009 - Nov 29, 2009","Taipei, Taiwan",TBD,,,
 BENEVOL  2009 : The 8th Belgian-Netherlands software evolution seminar,N/A,http://jointevents2009.evolumons.be/doku.php?id=b_home,[],"Dec 17, 2009 - Dec 18, 2009","Louvain-la-Neuve, Belgium","Nov 13, 2009","Nov 27, 2009","Nov 30, 2009",
 SAS  2010 : IEEE Sensors Applications Symposium,N/A,http://www.sensorapps.org/,"['instrumentation', 'measurement']","Feb 23, 2010 - Feb 25, 2010","Limerick, Ireland","Sep 15, 2009","Nov 15, 2009","Jan 10, 2010",
 CIP  2010 : 2nd International Workshop on Cognitive Information Processing,N/A,http://www.conference.iet.unipi.it/cip2010,"['aerospace', 'signal processing']","Jun 14, 2010 - Jun 16, 2010","Elba Island, Italy","Jan 10, 2010","Mar 10, 2010","Apr 10, 2010",
 WRTLT  2009 : IEEE Tenthl Workshop on Register Transfer Level and High Level Testing,N/A,http://conferences.cse.cuhk.edu.hk/wrtlt09/,['computer'],"Nov 27, 2009 - Nov 28, 2009","Hong Kong, China","Aug 4, 2009","Sep 11, 2009","Oct 10, 2009",
 ECOOP  2010 : 24th European Conference on Object-Oriented Programming,European Conference on Object-Oriented Programming,http://2010.ecoop.org/,"['programming languages', 'software engineering']","Jun 21, 2010 - Jun 25, 2010","Maribor, Slovenia","Dec 14, 2009","Mar 1, 2010","Apr 12, 2010",
 ANTEM  2010 : 14th International Symposium on Antenna Technology and Applied Electromagnetics,N/A,http://antem.ee.umanitoba.ca/antem_amerem2010,"['antennas', 'propagation', 'electron devices']","Jul 5, 2010 - Jul 9, 2010","Ottawa, ON, Canada",TBD,,,
 CEFC  2010 : 14th Biennial IEEE Confer ence on Electromagnetic Field Computation,N/A,http://www.cefc2010.com/,['magnetics'],"May 9, 2010 - May 12, 2010","Chicago, IL, USA",TBD,,,
 THEMES  2010 : IEEE Thematic Meetings in Signal Processing,N/A,http://www.ieee-themes.org/,['signal processing'],"Mar 15, 2010 - Mar 15, 2010","Dallas, TX, USA","Oct 15, 2009","Jan 15, 2010","Mar 1, 2010",
" SPEEDAM  2010 : International Symposium on Power Electronics, Electrical Drives, Automation and Motion",N/A,http://webuser.unicas.it/speedam,"['industry applications', 'industrial electronics', 'power electronics']","Jun 14, 2010 - Jun 16, 2010","Pisa, Italy","Oct 31, 2009","Jan 15, 2010","Mar 31, 2010",
 AIM  2010 : IEEE/ASME International Conference on Advanced Intelligent Mechatronics,N/A,http://www.aim2010.info/,"['industrial electronics', 'robotics', 'automation']","Jul 6, 2010 - Jul 9, 2010","Montreal, QC, Canada",TBD,,,
 CDC  2010 : 49th IEEE Conference on Decision and Control,Conference on Decision and Control,http://www.ieeecss.org/CAB/conferences/cdc2010,['control'],"Dec 15, 2010 - Dec 17, 2010","Atlanta, GA, USA","Apr 2, 2010",,"Sep 12, 2010",
 ICONN  2010 : International Conference on Nanoscience and Nanotechnology,N/A,http://www.ausnano.net/iconn2010/,"['electron devices', 'nanotechnology', 'nanoscience']","Feb 22, 2010 - Feb 26, 2010","Sydney, Australia","Sep 18, 2009","Oct 15, 2009",,
 ICAISC  2010 : 10th International Conference on Artificial Intelligence and Soft Computing,International Conference on Artificial Intelligence and Soft Computing,http://icaisc.eu/,['artificial intelligence'],"Jun 13, 2010 - Jun 17, 2010","Zakopane, Poland","Nov 1, 2009","Jan 15, 2010","Feb 15, 2010",
 constructionism  2010 : constructionism 2010,N/A,http://www.aup.edu/news/special_events/constructionism2010.htm,"['education', 'computer science', 'constructionism', 'logo']","Aug 16, 2010 - Aug 20, 2010","Paris, France","Feb 28, 2010","Apr 15, 2010","May 31, 2010",
 WCSN-  2009 : Fifth IEEE Conference on Wireless Communication and Sensor Networks,N/A,http://wcsn.iiita.ac.in/w2k9/,"['wireless sensor networks', 'networks', 'communication', 'wireless']","Dec 15, 2009 - Dec 18, 2009","Allahabad, India","Sep 30, 2009",,,
" WAMSNet  2009 : 2009 International Workshop on Wireless Ad Hoc, Mesh and Sensor Networks",N/A,http://sersc.org/FGCN2009/WAMSNET09/,"['communications', 'networking']","Dec 10, 2009 - Dec 12, 2009","Jeju Island, Korea","Jul 20, 2009","Aug 20, 2009","Aug 30, 2009","Aug 30, 2009"
 SEUS  2009 : 7th Workshop on Software Technologies for Future Embedded and Ubiquitous Computing Systems,Software Technologies for Embedded and Ubiquitous Systems,http://www.cs.cmu.edu/~priya/seus2009,"['embedded systems', 'ubiquitous computing', 'software']","Nov 16, 2009 - Nov 18, 2009","Newport Beach, CA","Aug 2, 2009","Aug 28, 2009","Sep 15, 2009",
 JICT  2009 : Journal of Information  and Communication Technology JICT,N/A,http://www.biztek.edu.pk,"['network', 'software engineering', 'information technology', 'communication']",N/A,N/A,TBD,,,
 WSM  2009 : The 2nd Workshop on Strategy and Marketing ,N/A,http://www.wsm2009.org,"['strategy', 'marketing', 'other related subjects']","Nov 14, 2009 - Nov 15, 2009","Beijing, China","Aug 25, 2009","Sep 25, 2009",,"Oct 15, 2009"
 ISIT  2010 : IEEE International Symposium on Information Theory ,N/A,http://www.isit2010.org/,[],"Jun 12, 2010 - Jun 18, 2010","Texas, USA","Jan 7, 2010","Apr 1, 2010",,
 CHST  2009 : 2009 International Conference on Horticulture Science and Technology,N/A,http://www.chst2009.org,"['horticulture science', 'horticulture technology', 'other related topics']","Dec 12, 2009 - Dec 13, 2009","Beijing, China","Sep 29, 2009","Oct 29, 2009",,"Nov 19, 2009"
" CHOL  2009 : 2009 International Conference on Human Resource, Organizational Behavior and Leadership Science",N/A,http://www.chol2009.org,"['human resource', 'organizational behavior', 'leadership science', 'please refer to the website']","Dec 19, 2009 - Dec 20, 2009","Beijing, China","Sep 26, 2009","Oct 26, 2009",,"Nov 17, 2009"
" CMSO  2009 : 2009 International Conference on Modeling, Simulation and Optimization ",N/A,http://www.cmso-meeting.org,"['modeling', 'simulation', 'optimization', 'other related topics']","Dec 26, 2009 - Dec 27, 2009","Beijing, China","Oct 7, 2009","Nov 6, 2009",,"Nov 27, 2009"
 LREC  2010 : 7th Conference on Language Resources and Evaluation,Language Resources and Evaluation,http://www.lrec-conf.org/lrec2010/,['NLP'],"May 19, 2010 - May 21, 2010","Valleta, Malta","Oct 31, 2009",,,
 BIBM-NLP  2009 : NLP Approaches for Unmet Information Needs in Health Care,N/A,http://www.uwm.edu/~hongyu/files/BIBM.workshop.html,['NLP'],"Nov 1, 2009 - Nov 4, 2009",Washington DC,"Aug 10, 2009","Sep 10, 2009","Sep 17, 2009",
" DATE  2010 : Design, Automation & Test in Europe","Design, Automation, and Test in Europe",http://www.date-conference.com/,"['design automation', 'CAD']","Mar 8, 2010 - Mar 12, 2010","Dresden, Germany","Sep 6, 2009","Nov 6, 2009","Nov 30, 2009",
 CAIA  2009 : Chaos and Agile In Action,N/A,http://agiletour.org/en/at2009_callforpapers.html,"['agile', 'software', 'test', 'human']","Oct 15, 2009 - Oct 15, 2009",Paris,"Aug 31, 2009","Sep 15, 2009","Sep 15, 2009",
 Clinical Medicine: Psychiatry  2009 : Call for papers for Clinical Medicine: Psychiatry from Dr Jaswinder Kaur Ghuman,N/A,http://www.la-press.com/announcements-clinical-medicine-psychiatry-call-for-papers,"['psychology', 'health', 'medicine']",N/A,N/A,TBD,,,
 Breast Cancer: Basic and Clinical Resear  2009 : Call for papers for Breast Cancer: Basic and Clinical Research from Dr Goberdhan Dimri,N/A,http://www.la-press.com/announcements-breast-cancer-basic-and-clinical-research-call-for-papers,"['health', 'medicine']",N/A,N/A,TBD,,,
 CGIM  2010 : The Eleventh IASTED International Conference on Computer Graphics and Imaging ,N/A,http://www.iasted.org/conferences/home-679.html,"['computer graphics', 'image processing', 'animation', 'visualization']","Feb 17, 2010 - Feb 19, 2010","Innsbruck, Austria","Sep 15, 2009","Nov 1, 2009","Nov 15, 2009",
 Biochemistry Insights  2009 : Call for papers for Biochemistry Insights from Dr Gabor Mocz,N/A,http://www.la-press.com/announcements-biochemistry-insights-call-for-papers,"['biology', 'chemistry']",N/A,N/A,TBD,,,
 Bone and Tissue Regeneration Insights  2009 : Call for papers for Bone and Tissue Regeneration Insights from Dr Kerstin Rolfe,N/A,http://www.la-press.com/announcements-bone-and-tissue-regeneration-insights-call-for-papers,"['health', 'medicine']",N/A,N/A,TBD,,,
 DySPAN  2010 : IEEE Symposia on New Frontiers in Dynamic Spectrum Access Networks,N/A,http://www.ieee-dyspan.org/,[],"Apr 6, 2010 - Apr 9, 2010",Singapore,"Nov 2, 2009","Jan 10, 2010","Feb 1, 2010",
 Clinical Medicine: Reproductive Health  2009 : Call for papers for Clinical Medicine: Reproductive Health from Dr Zeev Blumenfeld,N/A,http://www.la-press.com/announcements-clinical-medicine-reproductive-health-call-for-papers,"['health', 'medicine']",N/A,N/A,TBD,,,
 RMITUP  2009 : Design Research with RMIT University Press: Call for Proposals,N/A,http://www.rmitpublishing.com.au/books.html,"['design', 'arts']",N/A,n/a,TBD,,,
 CoNEXT Student Workshop  2009 : ACM CoNEXT 2009 Student Workshop                                                                   ,N/A,http://conferences.sigcomm.org/co-next/2009/workshops/student/,"['student', 'communications', 'networks']","Dec 1, 2009 - Dec 4, 2009","Rome, Italy","Sep 14, 2009","Oct 5, 2009","Oct 12, 2009",
 ICIEA  2010 : 5th IEEE Conference on Industrial Electronics and Applications,N/A,http://www.ieeeiciea.org/,"['control', 'industrial electronics']","Jun 15, 2010 - Jun 17, 2010","Taichung, Taiwan","Oct 1, 2009","Jan 31, 2010","Mar 15, 2010",
 EMTS  2010 : URSI International Symposium on Electromagnetic Theory,N/A,http://www.emts2010.de/,"['antennas', 'propagation']","Aug 16, 2010 - Aug 19, 2010","Berlin, Germany","Jan 31, 2010","Apr 30, 2010",,
 KESE  2009 : 2009 Pacific-Asia Conference on Knowledge Engineering and Software Engineering,N/A,http://www.isec-edu.hk/kese2009/,[],"Dec 19, 2009 - Dec 20, 2009","Shenzhen, China","Aug 15, 2009","Aug 30, 2009","Sep 15, 2009","Sep 15, 2009"
 ASIA   2009 : 2009 International Asia Symposium on Intelligent Interaction and Affective Computing ,N/A,http://www.iita-association.org/asia09/,[],"Dec 8, 2009 - Dec 9, 2009","Wuhan, China","Aug 30, 2009","Sep 20, 2009","Sep 30, 2009","Sep 30, 2009"
 SOC-LOG  2009 : 1st International Workshop on Service Oriented Computing in Logistics,N/A,http://soclog09.wifa.uni-leipzig.de,"['e-commerce', 'logistics', 'web services', 'e-business']","Nov 23, 2009 - Nov 24, 2009","Stockholm, Sweden","Sep 14, 2009","Sep 30, 2009","Jan 10, 2010",
 LRL  2009 : Less-Resourced Languages Workshop,N/A,http://www.ltc.amu.edu.pl/,['NLP'],"Nov 5, 2009 - Nov 5, 2009","Poznan, POland","Aug 15, 2009",,,
 ICIM  2009 : 2009 International Conference on Innovation Management,N/A,http://www.iita-association.org/icim09/,[],"Dec 8, 2009 - Dec 9, 2009","Wuhan, China","Aug 30, 2009","Sep 20, 2009","Sep 30, 2009","Sep 30, 2009"
" LCTES  2010 : Conference on Languages, Compilers and Tools for Embedded Systems","Languages, Compilers, and Tools for Embedded Systems",http://www.cs.pitt.edu/lctes2010/,"['cyber-physical systems', 'compilers', 'embedded systems', 'verification']","Apr 12, 2010 - Apr 16, 2010","Stockholm, Sweden","Oct 10, 2009","Nov 30, 2009","Jan 9, 2010","Oct 3, 2009"
 FITS  2009 : International Workshop on the Future Internet of Things and	Services - Embedded Web Services for Pervasive Devices,N/A,http://www.fits2009.ist-more.org,"['communications', 'networking', 'embedded systems', 'sensor networks']","Sep 1, 2009 - Sep 1, 2009",Berlin,"Aug 3, 2009","Aug 17, 2009","Aug 25, 2009",
" IJECEE  2009 : International Journal of Electronics, Computing and Engineering Education",N/A,http://www.serialspublications.com/journal_form.asp?jid=479&jtype=1,"['electrical engineering', 'computer science', 'computer engineering', 'engineering education']",N/A,N/A,TBD,,,
 GTBN  2009 : First International Workshop on Graph Techniques for Biomedical Networks ,N/A,http://cs.utsa.edu/~jruan/bibm2009_GTBN/,"['bioinformatics', 'data mining']","Nov 1, 2009 - Nov 4, 2009","Washington DC, USA","Aug 10, 2009","Sep 10, 2009","Sep 17, 2009",
 VAMOS  2009 : Fourth International Workshop on Variability Modelling of Software-Intensive Systems,Variability Modelling of Software-Intensive Systems,http://www.vamos-workshop.net,"['software engineering', 'software product lines']","Jan 27, 2010 - Jan 29, 2010","Pohang, South Korea","Nov 10, 2009","Dec 10, 2009",,
 SE  2010 : Software Engineering,N/A,http://www.se2010.upb.de/,['software engineering'],"Feb 22, 2010 - Feb 26, 2010","Paderborn, Germany","Oct 12, 2009","Nov 27, 2009","Dec 14, 2009","Oct 5, 2009"
 MMIS  2009 : The 3rd International Workshop on Mining Multiple Information Sources,N/A,http://polaris.cse.fau.edu/~xqzhu/mmis/mmis-09/mmis09.html,"['data mining', 'machine learning']","Dec 6, 2009 - Dec 6, 2009","Miami, FL, USA","Jul 17, 2009","Sep 8, 2009","Sep 28, 2009",
 AUC  2009 : The First International Workshop on Ad Hoc and Ubiquitous Computing,N/A,http://airccse.org/auc/auc,['ubiquitous computing'],"Dec 14, 2009 - Dec 16, 2009","Kuala Lampur, Malaysia","Jul 15, 2009","Sep 4, 2009","Oct 2, 2009",
 DSMSA  2009 : The 2nd IEEE International Workshop on Data Semantics for Multimedia Systems and Applications,N/A,http://zimmer.csufresno.edu/~yucao/Service/DSMSA2009.htm,"['databases', 'multimedia']","Dec 14, 2009 - Dec 16, 2009","San Diego, California, USA","Jul 22, 2009","Aug 31, 2009","Sep 25, 2009",
 GAMES  2009 : Annual Workshop of the ESF Networking Programme on Games for Design and Verification,N/A,http://games2009.dimi.uniud.it,"['games', 'networking']","Sep 14, 2009 - Sep 17, 2009","Udine, Italy","Jul 15, 2009","Aug 1, 2009",,
" I-SPAN  2009 : The 10th International Symposium on Pervasive Systems, Algorithms and Networks",N/A,http://ispan2009.comm.ccu.edu.tw,[],"Dec 14, 2009 - Dec 16, 2009","Kaohsiung, Taiwan","Jul 15, 2009","Aug 22, 2009",,
" The Veil, Psychoanalysis, and Politics  2009 : The Veil, Psychoanalysis, and Politics",N/A,N/A,"['political theory', 'philosophy', 'psychoanalysis', 'religion']","Oct 2, 2009 - Oct 2, 2009","Toronto, Canada","Aug 15, 2009",,,
 DSMM  2009 : ACM First International Workshop on Data-intensive Software Management and Mining,Data-Intensive Software Management and Mining,http://ids.postech.ac.kr/dsmm2009,"['databases', 'data mining', 'software']","Nov 6, 2009 - Nov 6, 2009","Hongkong, China","Jul 20, 2009","Aug 10, 2009","Aug 15, 2009",
 WSRCC  2009 : First International Workshop on Software Research and Climate Change,N/A,http://www.cs.toronto.edu/wsrcc,[],"Oct 25, 2009 - Oct 26, 2009",Florida,"Sep 25, 2009",,,
 CARS  2009 : Workshop on Context-Aware Recommender Systems,N/A,http://ids.csom.umn.edu/faculty/gedas/cars2009,[],"Oct 25, 2009 - Oct 25, 2009",New York,"Jul 20, 2009","Aug 10, 2009","Sep 15, 2009",
 MoMIR  2009 : Third International Workshop on Mobile Multimedia Information Retrieval,N/A,http://sky.fit.qut.edu.au/~tjondron/MoMIR2009.html,"['information retrieval', 'multimedia', 'mobile']","Dec 14, 2009 - Dec 16, 2009","Kuala Lumpur, Malaysia","Aug 4, 2009","Sep 4, 2009","Oct 2, 2009",
 SemRUs  2009 : Semantics for the Rest of Us: Variants of Semantic Web Languages in the Real World,N/A,http://dig.csail.mit.edu/2009/SemRUs-ISWC09,['semantic web'],"Oct 26, 2009 - Oct 26, 2009","Washington, DC, USA","Aug 10, 2009","Aug 19, 2009","Sep 2, 2009",
 SeMuDaTe  2009 : Workshop on Semantic Multimedia Database Technologies,N/A,http://semudate2009.fim.uni-passau.de,"['databases', 'multimedia']","Dec 2, 2009 - Dec 4, 2009","Graz, Austria","Sep 7, 2009","Sep 28, 2009","Oct 19, 2009",
 APCCM  2010 : Seventh Asia-Pacific Conference on Conceptual Modelling,Asia-Pacific Conference on Conceptual Modelling,http://2010.apccm.org,['databases'],"Jan 18, 2010 - Jan 21, 2010","Brisbane, Australia","Aug 17, 2009","Oct 5, 2009","Nov 6, 2009","Aug 10, 2009"
 IPSN  2010 : The 9th ACM/IEEE International Conference on Information Processing in Sensor Networks,Information Processing in Sensor Networks,http://ipsn.acm.org/2010/,"['sensor networks', 'networking', 'communications', 'embedded systems']","Apr 12, 2010 - Apr 16, 2010","Stockholm, Sweden","Feb 12, 2010","Feb 19, 2010","Feb 26, 2010",
 ICWITS  2010 : IEEE International Conference on Wireless Information Technology and Systems,N/A,http://hcac.hawaii.edu/conferences/tcwct2010,"['antennas', 'propagation', 'wireless']","Aug 28, 2010 - Sep 3, 2010","Honolulu, HI, USA","Apr 1, 2010",,,
 MTAGS  2009 : The 2nd ACM Workshop on Many-Task Computing on Grids and Supercomputers,Many-Task Computing on Grids and Supercomputers,http://dsl.cs.uchicago.edu/MTAGS09,['grid'],"Nov 16, 2009 - Nov 16, 2009","Portland, Oregon, USA","Sep 1, 2009","Oct 1, 2009","Nov 1, 2009","Aug 1, 2009"
 Penguin Books Conference  2010 : 75 Years of Penguin Books: An International Mulitidisciplinary Conference,N/A,http://www.bristol.ac.uk/penguinarchiveproject,"['publishing', 'literature', 'history of the book', 'poetry']","Jun 29, 2010 - Jul 1, 2010","Bristol, UK","Feb 1, 2010",,,
 IEEE ISBME  2009 : IEEE 4th International Symposium on Biomedical Engineering 2009,N/A,http://www.thaiembs.org/isbme2009/index.html,"['biomedical', 'engineering', 'medicince']","Dec 14, 2009 - Dec 18, 2009",Bangkok,"Aug 15, 2009","Sep 30, 2009","Nov 1, 2009","Nov 15, 2009"
" E-Learn  2009 : World Conference on E-Learning in Corporate, Government, Healthcare, & Higher Education",N/A,http://www.aace.org/conf/elearn/,"['education', 'AACE', 'CSCL', 'CIT']","Oct 26, 2009 - Oct 30, 2009","Vancouver, British Columbia, Canada","Sep 8, 2009","Sep 15, 2009","Sep 25, 2009",
 ACL  2010 : The 48th Annual Meeting of the Association for Computational Linguistics,Meeting of the Association for Computational Linguistics,http://acl2010.org/,['NLP'],"Jul 11, 2010 - Jul 16, 2010","Uppsala, Sweden","Feb 15, 2010","Apr 20, 2010","May 16, 2010",
 SmartE  2010 : IEEE PerCom Workshop on Smart Environments,N/A,http://smarte.eecs.wsu.edu/,[],"Mar 29, 2009 - Mar 29, 2009","Mannheim, Germany","Oct 26, 2009","Dec 28, 2009","Jan 25, 2010",
 DMBD  2009 : International Workshop on Data Mining for Biomarker Discovery,N/A,http://websystem.csie.ncku.edu.tw/DMBD2009/index.htm,['data mining'],"Nov 1, 2009 - Nov 4, 2009","Washington, DC, USA","Aug 10, 2009","Sep 10, 2009","Sep 17, 2009",
 PerHealth  2010 : First IEEE PerCom Workshop on Pervasive Healthcare ,N/A,http://cnd.iit.cnr.it/perhealth2010/,[],"Mar 29, 2009 - Apr 2, 2009",Mannheim,"Oct 25, 2009","Dec 21, 2009","Jan 29, 2010",
" Special Issue on IJCNDS  2010 : Mobile, Multimedia, Ad Hoc and Sensor Networks",N/A,http://www.inderscience.com/browse/callpaper.php?callID=1228,"['mobile', 'multimedia', 'ad hoc networks', 'sensor networks']","Nov 1, 2010 - Nov 1, 2010",N/A,"Mar 1, 2010","Oct 1, 2010","Nov 1, 2010",
 ESBE  2009 : International Workshop on Enabling Service Business Ecosystems,N/A,http://esbe.disi.unitn.it/,[],"Sep 27, 2009 - Sep 27, 2009","Athens, Greece",TBD,,,
 ICCE  2010 : The Third International Conference on Communications and Electronics,N/A,http://www.hut-icce.org,"['communications', 'electronics', 'signal processing', 'circuits']","Aug 11, 2010 - Aug 13, 2010","Nha Trang, VIETNAM","Mar 10, 2010","Apr 17, 2010","May 17, 2010",
 SEWM  2009 : The 7th National Symposium of Search Engine and Web Mining,N/A,http://sewm2009.dlut.edu.cn/index.htm,[],"May 22, 2009 - May 24, 2009",Da Lian,"Nov 1, 2008","Dec 1, 2008","Dec 15, 2008",
" SPPRA  2010 : The Seventh IASTED International Conference on Signal Processing, Pattern Recognition and Applications",N/A,http://www.iasted.org/conferences/home-678.html,[],"Feb 17, 2010 - Feb 19, 2010","Innsbruck, Austria","Sep 15, 2009","Nov 1, 2009","Nov 15, 2009",
 ASWEC  2010 : 21st Australian Software Engineering Conference,Australian Software Engineering Conference,http://aswec2010.massey.ac.nz/,['software engineering'],"Apr 6, 2010 - Apr 9, 2010","Auckland, New Zealand","Oct 16, 2009","Dec 7, 2009","Jan 11, 2010",
 WOP  2009 : 1st Workshop on Ontology Patterns,N/A,http://ontologydesignpatterns.org/wiki/WOP2009:Main,"['ontology', 'semantic web']","Oct 25, 2009 - Oct 25, 2009","Washington, DC, United States","Aug 9, 2009","Sep 7, 2009","Sep 21, 2009",
 FCV  2008 : 14th Korea-Japan Joint Workshop on Frontiers of Computer Vision,N/A,http://www.csis.oita-u.ac.jp/~FCV2008/,['computer vision'],"Jan 23, 2008 - Jan 26, 2008","Beppu, Oita, JAPAN","Nov 15, 2007","Dec 5, 2007","Dec 20, 2007",
 ICVS  2007 : The 5th International Conference on Computer Vision Systems,International Conference on Computer Vision Systems,http://www.icvs2007.org/,['computer vision'],"Mar 21, 2007 - Mar 24, 2007","Bielefeld University, Germany","Nov 20, 2006","Jan 22, 2007","Feb 15, 2007",
 IJCNDS-SI-NGN  2010 : IJCNDS Special Issue on Recent Advances in Next-Generation and Resource-Constrained Converged Networks,N/A,N/A,"['distributed systems', 'communications']",N/A,N/A,"Dec 30, 2009","Jun 15, 2010","Jul 1, 2010",
 IBWAS  2009 : First Iberic Conference on Web-Applications Security (IBWAS’09),N/A,http://www.ibwas.com,[],"Dec 10, 2009 - Dec 11, 2009","Madrid, Spain","Oct 31, 2009","Nov 15, 2009","Nov 30, 2009",
 CAiSE  2010 : The 22nd International Conference on Advanced Information Systems Engineering ,Conference on Advanced Information Systems Engineering,N/A,[],"Jun 7, 2010 - Jun 11, 2010","Hammamet, Tunisia","Nov 30, 2009","Feb 8, 2010",,
 WISS  2010 : Second IEEE Workshop on Information and Software as Services,N/A,https://cmt.research.microsoft.com/WISS2010,['software'],"Mar 1, 2010 - Mar 1, 2010","Long Beach, CA, USA","Sep 24, 2009",,,
 OAEI  2009 : Ontology Alignment Evaluation Initiative,N/A,http://oaei.ontologymatching.org/2009,"['semantic web', 'ontology']","Oct 25, 2009 - Oct 25, 2009","Chantilly, near Washington DC, USA","Sep 1, 2009",,,
 POWER MEMS   2009 : Micro and Nanotechnology for Power Generation and Energy Conversion Applications,N/A,http://www.powermems.org/,"['MEMS', 'microelectromechanical systems', 'microsystems', 'power']","Dec 1, 2009 - Dec 4, 2009","Washington, DC, USA","Jul 10, 2009","Aug 14, 2009","Sep 25, 2009",
 IQ2S  2010 : International Workshop on Information Quality and Quality of Service for Pervasive Computing,N/A,http://www.iq2s.org,[],"Mar 29, 2010 - Apr 2, 2010","Mannheim, Germany","Nov 15, 2009","Dec 23, 2009","Jan 29, 2010",
 IHTC  2010 : 14th International Heat Transfer Conference,N/A,http://www.asmeconferences.org/IHTC14,"['engineering', 'heat transfer', 'mechanical']","Aug 8, 2010 - Aug 13, 2010","Washington, DC","Oct 1, 2009","Nov 13, 2009","May 14, 2010",
 ICAS  2010 : The First International Workshop on Intelligent Context-Aware Systems,N/A,http://www.icas.bcu.ac.uk,[],"Feb 15, 2010 - Feb 19, 2010","Krakow, Poland","Sep 1, 2009",,,
 AAAI  2010 : The Twenty-Fourth AAAI Conference on Artificial Intelligence,N/A,http://www.aaai.org/Conferences/AAAI/aaai10.php,[],"Jul 11, 2010 - Jul 15, 2010","Atlanta, Georgia, USA.","Jan 21, 2010","Mar 26, 2010","Apr 13, 2010","Jan 18, 2010"
 DIS  2010 : Design Interactive Systems,Designing Interactive Systems,http://www.dis2010.org/,"['design', 'interactive systems', 'computer-human interaction']","Aug 18, 2010 - Aug 20, 2010","Aarhus, denmark","Feb 15, 2010","Jun 18, 2010",,
 NFPSLAM-SOC  2009 : Non Functional Properties and Service Level Agreements Management in Service Oriented Computing Workshop,N/A,http://events.sti2.at/nfpslam-soc09,[],"Nov 23, 2009 - Nov 24, 2009","Stockholm, Sweden","Sep 14, 2009","Sep 30, 2009","Nov 1, 2009",
 Mashups  2009 : Third International Workshop on Web APIs and Services Mashups (Mashups09) at OOPSLA 2009,N/A,http://www.mashup-oopsla.org/,"['mashups', 'web 2.0', 'services']","Oct 25, 2009 - Oct 25, 2009","Orlando, Florida","Sep 7, 2009","Sep 28, 2009","Oct 15, 2009","Aug 31, 2009"
 ICMT  2010 : INTERNATIONAL CONFERENCE ON MODEL TRANSFORMATION,International Conference on Model Transformation,http://www.model-transformation.org/ICMT2010/,"['software engineering', 'model transformation']","Jun 28, 2010 - Jul 2, 2010","Malaga, Spain","Jan 28, 2010","Mar 19, 2010","Apr 5, 2010",
 IJCSIS  2009 : INTERNATIONAL JOURNAL of COMPUTER SCIENCE AND INFORMATION SECURITY,N/A,http://sites.google.com/site/ijcsis/,"['computer science', 'informations ecurity', 'mobile computing', 'technologies']","Jul 21, 2009 - Jul 31, 2009",USA,"Jul 31, 2009","Aug 17, 2009","Jul 20, 2009",
 IAALD   2010 : Scientific and Technical Information and Rural Development: Highlights of Innovative Practices,N/A,http://iaald2010.agropolis.fr/,"['information', 'agriculture', 'communication']","Apr 26, 2010 - Apr 29, 2010","Montpellier, FRANCE","Oct 15, 2009","Nov 16, 2009","Feb 1, 2010",
