Conference Name,Conference Series,Link,Categories,When,Where,Submission Deadline,Notification Due,Final Version Due,Abstract Registration Due
 ICCCT  2015 : Second International Conference on Concrete and Construction Technology (ICCCT 2015),N/A,http://iccct-vvit.org,"['special concrete', 'concrete', 'construction technology']","Nov 5, 2015 - Nov 7, 2015",BANGALORE,"Sep 15, 2015","Sep 20, 2015","Sep 25, 2015",
 ICCC-VVIT  2015 : Second International Conference on Communication and Computing (ICCC 2015),N/A,http://iccc-vvit.org/,"['communication', 'networks', 'computing']","Nov 5, 2015 - Nov 7, 2015",BANGALORE,"Sep 15, 2015","Sep 20, 2015","Sep 25, 2015",
 ICDSP-2015  2015 : Second International Conference on Digital Image and Signal Processing (ICDSP 2015),N/A,http://icdsp-vvit.org/,"['digital image processing', 'signal processing', 'computer vision', 'vision for robotics']","Nov 5, 2015 - Nov 7, 2015",BANGALORE,"Sep 15, 2015","Sep 20, 2015","Sep 25, 2015",
 ECOOP  2016 : European Conference on Object-Oriented Programming,European Conference on Object-Oriented Programming,http://conf.researchr.org/track/ecoop-2016/ecoop-2016-papers#Call-for-Papers,[],"Jul 18, 2016 - Jul 22, 2016","Rome, Italy","Dec 8, 2015","Mar 7, 2016",,
 Unsung Heroines (NeMLA)  2016 : Unsung Heroines of British Literature,N/A,http://www.cfplist.com//nemla/Home/S/15626,[],"Mar 17, 2016 - Mar 20, 2016","Hartford, Connecticut","Sep 30, 2015",,,
 ELH  2016 : International Conference on English Literature and Humanities,N/A,http://ehem.eaamp.org/,"['english literature', 'humanities']","Jan 7, 2015 - Jan 8, 2015",Kuala Lumpur,"Aug 7, 2015",,,
 SHSS  2015 : International Conference on Studies in Humanities and Social Sciences,N/A,http://blss.eaamp.org/,"['humanities', 'social sciences']","Nov 25, 2015 - Nov 26, 2015",Paris,"Aug 4, 2015",,,
 TBED  2016 : International Conference on Trends in Business and Economic Development,N/A,http://mlfe.eaamp.org/,"['business', 'economic development']","Feb 2, 2016 - Feb 3, 2016",Bali,"Sep 1, 2015",,,
" NCWC  2015 : International Conference of Networks, Communications, Wireless and Mobile Computing",N/A,http://csen2015.org/ncwc/index.html,"['networks', 'architecture', 'communication', 'wireless sensor networks']","Aug 28, 2015 - Aug 29, 2015","Dubai , UAE","Jul 13, 2015","Aug 13, 2015","Aug 20, 2015",
 ESSoS  2016 : International Symposium on Engineering Secure Software and Systems,Engineering Secure Software and Systems,https://distrinet.cs.kuleuven.be/events/essos/2016/calls-papers.html,"['secure software', 'security', 'verification']","Apr 6, 2016 - Apr 8, 2016","Royal Holloway, University of London, UK","Oct 2, 2015","Dec 7, 2015","Jan 8, 2016","Sep 25, 2015"
 AMRA  2015 : The 2nd International Conference on Advance Materials Research and Application ,N/A,http://www.amraconf.org/,['materials'],"Dec 18, 2015 - Dec 21, 2015","Shenzhen,China","Aug 20, 2015",,,"Dec 1, 2015"
" SSHSS’  2016 : International Conference on Social Sciences, Humanities and Sports Science",N/A,http://www.icehm.org/2016/02/03/57,"['social sciences', 'humanities', 'sports science']","Feb 2, 2016 - Feb 3, 2016",Bali,"Sep 1, 2015",,,
 IJDSA  2015 : 2015 CFP: International Journal of Data Science and Analysis,N/A,http://www.sciencepublishinggroup.com/journal/aboutthisjournal.aspx?journalid=367  ,[],N/A,N/A,TBD,,,
" Wavelet and Numerical Analysis , ITNG  2016 : Special track on New Trends in Wavelet and Numerical Analysis at the ITNG 2016 ",N/A,http://www.ma.is.saga-u.ac.jp/minamoto/itng/ITNG2016wavelet.htm,"['wavelet', 'numerical analysis', 'computing', 'image processing']","Apr 11, 2016 - Apr 13, 2016","Las Vegas, USA","Nov 13, 2015","Dec 18, 2015","Feb 19, 2016",
" ICSSLE  2015 : International Conference on Social Sciences, Law and Education",N/A,http://www.icehm.org/2015/10/13/59,"['social sciences', 'law', 'education']","Oct 13, 2015 - Oct 14, 2015",Dubai,"Jul 20, 2015",,,
" ICLEH  2015 : 4th International Conference on Law, Education and Humanities",N/A,http://www.icehm.org/2015/11/26/61,"['law', 'education', 'humanities']","Nov 25, 2015 - Nov 26, 2015",Paris,"Jul 24, 2015",,,
" EMCSR  2016 : International Conference on Economics, Management and Corporate Social Responsibility",N/A,http://www.icehm.org/2016/01/08/62,"['economics', 'management', 'corporate social responsibilit']","Jan 7, 2016 - Jan 8, 2016",Kuala Lumpur,"Sep 1, 2015",,,
 ECITDM  2015 : Exploration of Computation and Information Technology for Disaster Management (ECITDM15)-A Multidisciplinary Conference,N/A,http://www.ecitdm.in,[],"Sep 11, 2015 - Sep 12, 2015",Hosur,"Aug 29, 2015",,,
 USENIX ATC  2016 : USENIX Annual Technical Conference,N/A,https://www.usenix.org/conference/atc16,"['big data', 'operating systems', 'networking', 'computing']","Jun 22, 2016 - Jun 24, 2016","Denver, CO, USA","Feb 1, 2016","Apr 15, 2016","May 24, 2016",
" BMEASR  2015 : International Conference on Business Management, Economics and Applied Sciences Research",N/A,http://www.icehm.org/2015/10/14/56,"['business management', 'economics', 'applied sciences research']","Oct 13, 2015 - Oct 14, 2015",Dubai,"Jul 20, 2015",,,
 IEEE ICM   2015 : International Conference on Microelectronics ,N/A,http://www.ieeeicm2015.org,"['circuits and systems', 'cad tools and design', 'micro/nanoelectronics', 'smart sensors, energy ...']","Dec 20, 2015 - Dec 23, 2015",Casablanca Morocco,"Sep 20, 2015","Oct 25, 2015","Nov 8, 2015",
" Stroke  2016 : 2nd International Conference on Neurological disorders and Stroke , April 28-30, 2016 at Dubai, UAE.",N/A,http://stroke.global-summit.com/#conference2016,[],"Apr 28, 2016 - Apr 30, 2016","DUBAI, UAE","Nov 1, 2016","Aug 1, 2015","Oct 1, 2015","Feb 1, 2016"
 IHCI  2015 : 7th international conference on Intelligent Human Computer Interaction (IHCI),N/A,https://ihci.iiita.ac.in/,"['signal and vision', 'intelligent interface', 'modelling cognition', 'applications of hci']","Dec 14, 2015 - Dec 16, 2015","IIIT-Allahabad, India","Jul 31, 2015","Sep 1, 2015","Oct 1, 2015",
 MLPMEA  2015 : 2015 Workshop on Machine Learning for Predictive Models for Engineering Applications (MLPMEA 2015),N/A,http://www.icmla-conference.org/icmla15/files/Workshop%20on%20Machine%20Learning%20for%20Predictive%20Models%20for%20Engineering%20Applications.pdf,"['machine learning', 'data mining', 'predictive models', 'engineering applications']","Dec 9, 2015 - Dec 11, 2015",Miami,"Sep 3, 2015","Sep 9, 2015","Oct 1, 2105",
" BMISM  2015 : International Conference on Business, Marketing and Information System Management",N/A,http://www.icehm.org/2015/11/26/60,"['business', 'marketing', 'information system management']","Nov 25, 2015 - Nov 26, 2015",Paris,"Jul 24, 2015",,,
 UCC   2015 : IEEE/ACM UCC 2015: Combined Call for Workshops Papers,N/A,http://cyprusconferences.org/ucc2015/?page_id=1166,"['cloud computing', 'big data platforms', 'distributed systems', 'software engineering']","Dec 7, 2015 - Dec 10, 2015","Limassol, Cyprus","Jul 20, 2015","Aug 31, 2015","Sep 21, 2015",
 IJNM Software-Defined Operations  2016 : Special Issue of the International Journal on Network Management (IJNM) on Software-Defined Operations,N/A,http://onlinelibrary.wiley.com/store/10.1002/(ISSN)1099-1190/asset/homepages/IJNM_SI_Software_Defined_Operations.pdf?v=1&s=6ca29528f1589086a18c93c4fe552b5851b3601d&isAguDoi=false,"['network management', 'softwate-defined networks', 'devops', 'programmability of management']",N/A,N/A,"Aug 31, 2015","Oct 31, 2015","Dec 31, 2015",
 ICT4AWE  2016 : The 2nd International Conference on Information and Communication Technologies for Ageing Well and e-Health,N/A,http://www.ict4ageingwell.org/,"['communication technologies', 'ageing well', 'e-health']","Apr 21, 2016 - Apr 22, 2016","Rome, Italy","Dec 7, 2015",,,
" IJLTEMAS  2015 : International Journal of Latest Technology in Engineering, Management & Applied Science ",N/A,http://www.ijltemas.in/,"['engineering', 'management', 'applied science']",N/A,N/A,"Aug 3, 2015",,,
 BIGDATA-ASH  2015 : 2nd WORKSHOP ON ADVANCES IN SOFTWARE AND HARDWARE FOR BIG DATA TO KNOWLEDGE DISCOVERY (ASH),N/A,https://www.tacc.utexas.edu/-/2nd-workshop-on-advances-in-software-and-hardware-for-big-data-to-knowledge-discovery-ash-,[],"Oct 29, 2015 - Nov 1, 2015",Santa Clara,"Aug 31, 2015","Sep 20, 2015","Oct 5, 2015",
 CEECBE  2016 : 16th International Joint Conference: Central and Eastern Europe in the Changing Business Environment,N/A,http://ceeconference.vse.cz,"['international marketing', 'international business', 'international finance', 'international management']","May 27, 2016 - May 27, 2016","Prague, Bratislava","Jan 20, 2016","Mar 10, 2016","Mar 31, 2016","Dec 1, 2015"
 SocialSens  2015 : Last CFP: First International Workshop on Social Sensing (SocialSens 2015),N/A,http://www3.nd.edu/~dwang5/SocialSens2015/,"['computer science', 'sensor network', 'data mining', 'machine learning']","Oct 19, 2015 - Oct 19, 2015","Dallas, TX, USA","Jul 17, 2015","Aug 1, 2015","Aug 7, 2015",
 ci4bigdata  2016 :  IEEE Computational Intelligence Magazine (IEEE CIM) special issue on Computational Intelligence for Big Social Data Analysis,N/A,http://sentic.net/ci4bigdata,"['NLP', 'information retrieval', 'text mining', 'big data']",N/A,N/A,"Nov 15, 2015","Jan 15, 2016","Dec 15, 2016",
 WWW  2016 : International World Wide Web Conferences,N/A,http://www2016.ca/,['data mining'],"Apr 11, 2016 - Apr 15, 2016","Montreal, Canada","Oct 17, 2015",,,"Oct 10, 2015"
 UCC   2015 : IEEE/ACM UCC 2015: Final Call for Tutorial Proposals,N/A,http://cyprusconferences.org/ucc2015/?page_id=935,"['cloud computing', 'big data platforms', 'utility computing', 'software engineering']","Dec 7, 2015 - Dec 10, 2015","Limassol, Cyprus","Aug 7, 2015","Aug 14, 2015","Sep 14, 2015",
 WWW  2016 : 25th International World Wide Web Conference,International World Wide Web Conferences,http://www2016.ca/calls-for-papers/call-for-research-papers.html,[],"Apr 11, 2016 - Apr 15, 2016","Montreal, Canada","Oct 17, 2015","Dec 15, 2015","Feb 7, 2016","Oct 10, 2015"
" AAR16New York Conference  2016 : First American Academic Research Conference on Global Business, Economics, Finance and Social Sciences",N/A,http://globalbizresearch.org/Newyork_Conference_2016_May/ ,[],"May 25, 2016 - May 28, 2016","New York, USA","Dec 31, 2015","Dec 31, 2015","Feb 28, 2016","Nov 30, 2015"
 CODASPY  2016 : Conference on Data and Application Security and Privacy,Conference on Data and Application Security and Privacy,http://www.codaspy.org/,"['security', 'privacy']","Mar 9, 2016 - Mar 11, 2016","New Orleans, LA","Sep 21, 2015","Nov 23, 2015","Dec 22, 2015",
 IJMVSC  2016 : International Journal of Managing Value and Supply Chains,N/A,http://airccse.org/journal/mvsc/ijmvsc.html,"['knowledge management', 'e-commerce', 'economics', 'analytics']",N/A,N/A,"Jul 16, 2016","Aug 16, 2016","Aug 25, 2016",
 OJIOT  2016 : Open Journal of Internet of Things Special Issue on Internet of Ubiquitous and Pervasive Things,N/A,http://www.ronpub.com/index.php/journals/ojiot/special-issues/upcoming-special-issues,"['internet of things', 'pervasive computing', 'ubiquitous computing', 'wireless sensor networks']",N/A,N/A,"Jul 31, 2015","Aug 14, 2015",,
 Understanding Food Design:  2015 : Understanding Food Design: From User Experience to People-Centered Design,N/A,http://foodesignlab.org/1st-european-conference-on-understanding-food-design/,"['food design', 'food systems']","Oct 8, 2015 - Oct 10, 2015","Milan, Italy","Sep 4, 2015",,,
 IEEE BigMM  2016 : The Second IEEE International Conference on Multimedia Big Data,N/A,http://bigmm2016.asia.edu.tw/,"['multimedia', 'big data', 'content analysis', 'deep learning']","Apr 20, 2016 - Apr 22, 2016","Taipei, Taiwan","Dec 5, 2015","Jan 31, 2016","Dec 5, 2015",
" IC4M  2016 : 2016 International Conference on Mechanical, Manufacturing, Modeling and Mechatronics (Ei and Scopus)",N/A,http://www.ic4m.net/,[],"Feb 27, 2016 - Feb 29, 2016",Kuala Lumpur,"Dec 20, 2015","Jan 5, 2016","Jan 20, 2016",
" 12th ACS/IEEE AICCSA   2015 : Multimedia, Computer Vision and Image Processing Track ",N/A,http://www.aiccsa.net/website/home,[],"Nov 17, 2015 - Nov 20, 2015","Marrakesh, Morocco","Jul 21, 2015","Sep 8, 2015","Sep 18, 2015",
 EF  2015 : ERP Future 2015 - Research,N/A,http://www.erp-future.com,"['ERP', 'BI', 'BPM', 'information systems']","Nov 16, 2015 - Nov 16, 2015",Munich,"Sep 28, 2015","Oct 12, 2015","Dec 15, 2015",
 5th Annual Conference of AMDIP  2015 : 5th Annual Conference of AMDIP,N/A,http://www.nbeac.org.pk/index.php/meeting-events/conferences/62/event_details,"['conference', 'research', 'management', 'AMDIP']","Oct 20, 2015 - Oct 22, 2015","Lahore, Pakistan","Sep 30, 2015","Oct 30, 2015","Nov 10, 2015","Jul 30, 2015"
 YDS   2015 : York Doctoral Symposium on Computer Science and Electronics,N/A,https://www.cs.york.ac.uk/yds/,"['computer science', 'electronics', 'phd', 'student']","Oct 28, 2015 - Oct 28, 2015","University of York, UK","Sep 14, 2015","Oct 2, 2015","Oct 9, 2015",
 NGS Sheffield  2015 : NGS 2015 Sheffield,N/A,https://biotexcel.com/event/ngs-2015-sheffield/,"['ngs', 'bioinformatics', 'genetics', 'genomics']","Nov 18, 2015 - Nov 19, 2015","Halifax Hall, University of Sheffield","Sep 25, 2015","Sep 25, 2015","Oct 2, 2015",
 WInnComm  2016 : Wireless Innovation Forum Conference on Wireless Communications Technologies and Software Defined Radio,N/A,http://conference.wirelessinnovation.org,"['dynamic spectrum access', 'software defined radio', '5G', 'SCA']","Mar 15, 2016 - Mar 17, 2016",Reston,"Sep 25, 2015","Oct 5, 2015","Dec 4, 2015",
 ISRP  2015 : KES-2015 Intelligent Systems Research Progress,N/A,http://kes2015.kesinternational.org/workshop.php,"['intelligent', 'systems']","Sep 7, 2015 - Sep 9, 2015","Marina Bay Sands, Singapore","Aug 3, 2015","Aug 10, 2015",,
 JFGG  2016 : Journées thématiques : Fouille de grands graphes ,N/A,http://lipn.fr/jfgg15,"['data mining', 'social network analysis', 'web']","Oct 14, 2015 - Oct 16, 2015",Nîmes,"Sep 8, 2015","Sep 26, 2015","Oct 6, 2015",
" ICSPC  2015 : 2015 IEEE Conference on Systems, Process and Control",N/A,https://sites.google.com/site/icspc2015/,"['control system', 'system engineering', 'intelligent system', 'electrical & electronics']","Dec 18, 2015 - Dec 20, 2015","Sunway Piramid Spa & Resort, MALAYSIA","Sep 15, 2015","Sep 30, 2015","Nov 1, 2015",
 IEEEBDAM  2015 : IEEE Workshop on Big Data for Advanced Manufacturing,N/A,http://ieeebdam15.stanford.edu/,"['big data', 'machine learning', 'data mining', 'manufacturing']","Oct 29, 2015 - Nov 1, 2015",Santa Clara,"Aug 30, 2015","Sep 15, 2015","Oct 5, 2015",
 MTAP SI MSNSA  2015 : Springer MTAP Special Issue on Multimedia Social Network Security and Applications,N/A,https://www.springer.com/?SGWID=0-102-2-1486992-preview&dynamic=true,"['social network', 'security', 'multimedia', 'applications']",N/A,N/A,"Jan 15, 2016","Mar 15, 2016","Sep 15, 2016",
 ITxOT Analytics   2015 : 1st Workshop on ITxOT Analytics @ IEEE Big Data 2015 ,N/A,https://sites.google.com/site/itxotanalytics/,[],"Oct 29, 2015 - Nov 1, 2015","Santa Clara, CA","Sep 5, 2015","Sep 20, 2015","Oct 5, 2015",
 ISC  2015 : ISC 2015 - 2ND WORKSHOP ON INTELLIGENT SERVICE CLOUDS,N/A,http://isc15.yolasite.com,"['computer science', 'service oriented computing', 'services', 'cloud computing']","Nov 16, 2015 - Nov 19, 2015","Goa, India","Jul 30, 2015","Aug 30, 2015","Sep 30, 2015",
 SCCC  2015 : Sociedad Chilena de Ciencias de la Computación (SCCC 2015),N/A,http://www.jcc2015.inginformatica.cl/index.php,[],"Oct 9, 2015 - Oct 12, 2015","Santiago, Chile","Jul 27, 2015","Aug 25, 2015",,
 SCET  2016 : 2016 Spring World Congress on Engineering and Technology,N/A,http://www.engii.org/scet2016/,"['engineering and technology', 'chemical engineering', 'material sciences', 'biotechnology']","Apr 17, 2016 - Apr 19, 2016","Suzhou, China","Nov 4, 2015",,,
 SCOPES  2016 : 19th International Workshop on Software and Compilers for Embedded Systems,Software and Compilers for Embedded Systems,http://www.scopesconf.org,[],"May 23, 2016 - May 25, 2016","Sankt Goar, Germany","Feb 14, 2016","Mar 18, 2016","Apr 3, 2016",
 APPEEC  2016 : The 8th Asia-Pacific Power and Energy Engineering Conference,N/A,http://www.appeecconf.org/2016/,"['power and energy engineering', 'power generation', 'power system management', 'smart grid technologies']","Apr 15, 2016 - Apr 17, 2016","Suzhou, China","Sep 11, 2015",,,
 INTCESS  2016 : INTCESS-16- 3rd INTERNATIONAL CONFERENCE ON EDUCATION AND SOCIAL SCIENCES,N/A,http://www.ocerint.org/intcess16/,"['education', 'social sciences', 'humanities', 'multidisciplinary']","Feb 8, 2016 - Feb 10, 2016",Istanbul,"Dec 25, 2015","Dec 25, 2015","Dec 25, 2015",
 IUNC North America  2016 : IUNC North America 2016 - The 2nd Annual International Universities Networking Conference + Edu Agency Workshop,N/A,http://iunc.net/conference/view/12,"['higher education', 'international cooperation', 'international relations']","Feb 11, 2016 - Feb 12, 2016","Miami, FL, the USA","Feb 5, 2016",,,
 ECIS  2016 : European Conference on Information Systems,European Conference on Information Systems,http://www.ecis2016.eu/en/,['information systems'],"Jun 12, 2016 - Jun 15, 2016","Istanbul, Turkey","Nov 27, 2015",,,
" icmdm  2016 : International Conference On Advances In Materials, Design And Manufacturing Processes",N/A,http://www.mypadacademia.com/icmdm2016,"['materials and processing', 'engineering design', 'manufacturing processes', 'researchers, practitioners']","Feb 17, 2016 - Feb 19, 2016","College of Engineering,Anna University","Aug 15, 2015",,,
 IUNC Latin America  2016 : IUNC Latin America 2016 - The 2nd Annual International Universities Networking Conference + Edu Agency Workshop,N/A,http://iunc.net/conference/view/13,"['higher education', 'international cooperation', 'international relations']","Nov 30, 2016 - Dec 1, 2016","Rio de Janeiro, Brazil","Nov 29, 2016",,,
